,filename,duration
317,ashwoo2/XC341867.ogg,8.3069375
318,ashwoo2/XC381367.ogg,8.904
319,ashwoo2/XC396949.ogg,5.32896875
320,ashwoo2/XC399855.ogg,81.05796875
321,ashwoo2/XC402514.ogg,3.36978125
322,ashwoo2/XC402826.ogg,16.27428125
323,ashwoo2/XC424487.ogg,11.18040625
324,ashwoo2/XC442123.ogg,7.488
325,ashwoo2/XC446304.ogg,35.60490625
326,ashwoo2/XC447333.ogg,24.58121875
327,ashwoo2/XC503383.ogg,34.429375
328,ashwoo2/XC503384.ogg,24.189375
329,ashwoo2/XC510578.ogg,27.336
330,ashwoo2/XC531531.ogg,30.04
331,ashwoo2/XC531532.ogg,30.04
332,ashwoo2/XC546354.ogg,5.146
333,ashwoo2/XC564998.ogg,44.251
334,ashwoo2/XC584166.ogg,83.356
335,ashwoo2/XC584167.ogg,42.579
336,ashwoo2/XC624611.ogg,19.3045
337,ashwoo2/XC624612.ogg,14.99428125
338,ashwoo2/XC639720.ogg,102.672
339,ashwoo2/XC639737.ogg,63.096
340,ashwoo2/XC657952.ogg,42.71021875
341,ashwoo2/XC681275.ogg,2.76896875
342,ashwoo2/XC685139.ogg,23.04
343,ashwoo2/XC725374.ogg,39.86284375
344,ashwoo2/XC741945.ogg,66.744
345,ashwoo2/XC783845.ogg,12.55628125
346,ashwoo2/XC802713.ogg,30.12
347,ashwoo2/XC802715.ogg,96.072
348,ashwoo2/XC803328.ogg,7.512
349,ashwoo2/XC803329.ogg,158.952
350,ashwoo2/XC803330.ogg,62.736
351,ashwoo2/XC804139.ogg,36.12
352,ashwoo2/XC823422.ogg,12.43428125
353,ashwoo2/XC823502.ogg,7.5755
354,ashwoo2/XC829157.ogg,46.488
355,asikoe2/XC115086.ogg,22.3869375
356,asikoe2/XC138196.ogg,20.218
357,asikoe2/XC163887.ogg,11.568
358,asikoe2/XC163888.ogg,16.344
359,asikoe2/XC163889.ogg,14.976
360,asikoe2/XC163890.ogg,12.984
361,asikoe2/XC163891.ogg,25.704
362,asikoe2/XC164022.ogg,53.2375625
363,asikoe2/XC164679.ogg,52.08815625
364,asikoe2/XC169914.ogg,6.112
365,asikoe2/XC175484.ogg,9.35184375
366,asikoe2/XC175830.ogg,5.041625
367,asikoe2/XC179229.ogg,125.9363125
368,asikoe2/XC182810.ogg,19.68
369,asikoe2/XC189420.ogg,30.641625
370,asikoe2/XC190308.ogg,38.45225
371,asikoe2/XC194196.ogg,38.58284375
372,asikoe2/XC194905.ogg,8.4114375
373,asikoe2/XC195758.ogg,4.4930625
374,asikoe2/XC196961.ogg,24.792
375,asikoe2/XC207166.ogg,8.09796875
376,asikoe2/XC208590.ogg,17.11021875
377,asikoe2/XC208773.ogg,9.97878125
378,asikoe2/XC208774.ogg,14.7069375
379,asikoe2/XC208899.ogg,9.6653125
380,asikoe2/XC208905.ogg,9.84815625
381,asikoe2/XC208907.ogg,67.0824375
382,asikoe2/XC209025.ogg,20.53225
383,asikoe2/XC209026.ogg,35.99675
384,asikoe2/XC209209.ogg,9.76978125
385,asikoe2/XC209210.ogg,56.68571875
386,asikoe2/XC240257.ogg,12.773875
387,asikoe2/XC241381.ogg,184.73796875
388,asikoe2/XC252829.ogg,3.816
389,asikoe2/XC253423.ogg,45.888
390,asikoe2/XC260248.ogg,11.441625
391,asikoe2/XC267100.ogg,32.184
392,asikoe2/XC268368.ogg,92.8130625
393,asikoe2/XC283132.ogg,54.04734375
394,asikoe2/XC287537.ogg,41.97878125
395,asikoe2/XC29590.ogg,126.798375
396,asikoe2/XC29594.ogg,31.00734375
397,asikoe2/XC297676.ogg,13.766
398,asikoe2/XC301717.ogg,22.56978125
399,asikoe2/XC302927.ogg,15.2555
400,asikoe2/XC304299.ogg,18.744
401,asikoe2/XC305691.ogg,8.51590625
402,asikoe2/XC307123.ogg,16.848
403,asikoe2/XC307545.ogg,9.795
404,asikoe2/XC307546.ogg,3.369
405,asikoe2/XC309568.ogg,27.29796875
406,asikoe2/XC311004.ogg,11.728
407,asikoe2/XC313082.ogg,20.84571875
408,asikoe2/XC316778.ogg,45.5053125
409,asikoe2/XC319736.ogg,30.77225
410,asikoe2/XC323137.ogg,26.749375
411,asikoe2/XC324988.ogg,28.447
412,asikoe2/XC325570.ogg,23.52
413,asikoe2/XC327430.ogg,37.272
414,asikoe2/XC330496.ogg,5.53796875
415,asikoe2/XC331241.ogg,71.653
416,asikoe2/XC331545.ogg,56.32
417,asikoe2/XC331680.ogg,58.07021875
418,asikoe2/XC331683.ogg,99.36978125
419,asikoe2/XC332698.ogg,34.14203125
420,asikoe2/XC332745.ogg,27.612
421,asikoe2/XC339652.ogg,139.102
422,asikoe2/XC345185.ogg,17.71103125
423,asikoe2/XC345186.ogg,168.75103125
424,asikoe2/XC345305.ogg,10.8930625
425,asikoe2/XC347587.ogg,18.25959375
426,asikoe2/XC347591.ogg,8.881625
427,asikoe2/XC349238.ogg,98.84734375
428,asikoe2/XC349239.ogg,9.97878125
429,asikoe2/XC352055.ogg,32.13
430,asikoe2/XC353944.ogg,8.3853125
431,asikoe2/XC359129.ogg,42.8669375
432,asikoe2/XC359319.ogg,117.629375
433,asikoe2/XC362066.ogg,15.77796875
434,asikoe2/XC362071.ogg,17.68490625
435,asikoe2/XC362353.ogg,71.86284375
436,asikoe2/XC362845.ogg,21.70775
437,asikoe2/XC362846.ogg,13.3224375
438,asikoe2/XC362848.ogg,35.866125
439,asikoe2/XC362850.ogg,17.97225
440,asikoe2/XC362851.ogg,22.2563125
441,asikoe2/XC364379.ogg,101.98203125
442,asikoe2/XC365421.ogg,19.3045
443,asikoe2/XC366843.ogg,11.57225
444,asikoe2/XC367710.ogg,16.274
445,asikoe2/XC368116.ogg,26.82775
446,asikoe2/XC370980.ogg,12.48653125
447,asikoe2/XC371890.ogg,139.258
448,asikoe2/XC37407.ogg,35.2391875
449,asikoe2/XC375709.ogg,7.86284375
450,asikoe2/XC382502.ogg,14.328
451,asikoe2/XC392992.ogg,23.45796875
452,asikoe2/XC393239.ogg,45.87103125
453,asikoe2/XC396951.ogg,11.57225
454,asikoe2/XC400193.ogg,24.71184375
455,asikoe2/XC400194.ogg,38.16490625
456,asikoe2/XC402084.ogg,7.0008125
457,asikoe2/XC406132.ogg,46.628
458,asikoe2/XC412822.ogg,41.5346875
459,asikoe2/XC413439.ogg,32.078375
460,asikoe2/XC413593.ogg,8.472
461,asikoe2/XC414018.ogg,10.392
462,asikoe2/XC416848.ogg,2.448
463,asikoe2/XC417387.ogg,29.25715625
464,asikoe2/XC423125.ogg,34.008
465,asikoe2/XC423126.ogg,45.24
466,asikoe2/XC433058.ogg,84.0
467,asikoe2/XC433059.ogg,339.24
468,asikoe2/XC433669.ogg,44.8
469,asikoe2/XC435845.ogg,21.838375
470,asikoe2/XC440991.ogg,32.952
471,asikoe2/XC444228.ogg,10.104
472,asikoe2/XC446446.ogg,26.532
473,asikoe2/XC450405.ogg,12.0424375
474,asikoe2/XC453708.ogg,66.0636875
475,asikoe2/XC454504.ogg,23.98040625
476,asikoe2/XC459285.ogg,28.008
477,asikoe2/XC461162.ogg,17.3714375
478,asikoe2/XC461227.ogg,9.4824375
479,asikoe2/XC461634.ogg,10.98
480,asikoe2/XC464464.ogg,21.696
481,asikoe2/XC467579.ogg,12.1730625
482,asikoe2/XC476378.ogg,113.904
483,asikoe2/XC476817.ogg,78.13225
484,asikoe2/XC478476.ogg,29.02203125
485,asikoe2/XC487516.ogg,35.0824375
486,asikoe2/XC504850.ogg,154.2269375
487,asikoe2/XC514743.ogg,30.38
488,asikoe2/XC518843.ogg,63.58203125
489,asikoe2/XC523554.ogg,23.6669375
490,asikoe2/XC531611.ogg,17.031
491,asikoe2/XC531612.ogg,29.701
492,asikoe2/XC531791.ogg,21.028
493,asikoe2/XC534388.ogg,21.52490625
494,asikoe2/XC538078.ogg,22.23
495,asikoe2/XC540317.ogg,63.3730625
496,asikoe2/XC540848.ogg,124.029375
497,asikoe2/XC545736.ogg,1.07103125
498,asikoe2/XC545738.ogg,144.624
499,asikoe2/XC551633.ogg,46.602
500,asikoe2/XC551992.ogg,13.061
501,asikoe2/XC553185.ogg,137.37796875
502,asikoe2/XC555554.ogg,47.8824375
503,asikoe2/XC558992.ogg,14.08
504,asikoe2/XC560109.ogg,20.88
505,asikoe2/XC565559.ogg,43.78121875
506,asikoe2/XC566244.ogg,28.8
507,asikoe2/XC568948.ogg,22.80490625
508,asikoe2/XC572366.ogg,21.0808125
509,asikoe2/XC574752.ogg,40.881625
510,asikoe2/XC575566.ogg,84.768
511,asikoe2/XC575567.ogg,37.92
512,asikoe2/XC575568.ogg,21.96
513,asikoe2/XC576721.ogg,139.572
514,asikoe2/XC578003.ogg,24.293
515,asikoe2/XC578005.ogg,3.631
516,asikoe2/XC578352.ogg,31.843
517,asikoe2/XC579391.ogg,15.856
518,asikoe2/XC585187.ogg,22.282
519,asikoe2/XC588843.ogg,9.01225
520,asikoe2/XC589081.ogg,23.6930625
521,asikoe2/XC589814.ogg,45.312
522,asikoe2/XC591315.ogg,68.5191875
523,asikoe2/XC601847.ogg,42.213
524,asikoe2/XC604453.ogg,7.96734375
525,asikoe2/XC604704.ogg,26.906125
526,asikoe2/XC604705.ogg,29.91021875
527,asikoe2/XC610602.ogg,20.401
528,asikoe2/XC611187.ogg,16.248
529,asikoe2/XC628076.ogg,40.463
530,asikoe2/XC632413.ogg,12.36
531,asikoe2/XC633429.ogg,12.56490625
532,asikoe2/XC635320.ogg,48.404
533,asikoe2/XC646644.ogg,36.552
534,asikoe2/XC646896.ogg,180.19265625
535,asikoe2/XC646969.ogg,14.784
536,asikoe2/XC648133.ogg,31.13796875
537,asikoe2/XC648745.ogg,25.12978125
538,asikoe2/XC653834.ogg,45.949
539,asikoe2/XC659723.ogg,38.28
540,asikoe2/XC659724.ogg,27.72
541,asikoe2/XC665212.ogg,29.91
542,asikoe2/XC665213.ogg,37.146
543,asikoe2/XC665229.ogg,22.778
544,asikoe2/XC665230.ogg,79.856
545,asikoe2/XC665231.ogg,31.503
546,asikoe2/XC665233.ogg,27.48
547,asikoe2/XC665234.ogg,47.777
548,asikoe2/XC665241.ogg,23.64
549,asikoe2/XC672602.ogg,14.91590625
550,asikoe2/XC686817.ogg,19.46121875
551,asikoe2/XC696208.ogg,4.048
552,asikoe2/XC701710.ogg,15.456
553,asikoe2/XC707490.ogg,7.248
554,asikoe2/XC712414.ogg,6.72
555,asikoe2/XC715821.ogg,23.98040625
556,asikoe2/XC720533.ogg,24.267
557,asikoe2/XC720534.ogg,36.884
558,asikoe2/XC720751.ogg,17.05796875
559,asikoe2/XC721360.ogg,64.6008125
560,asikoe2/XC722515.ogg,44.952
561,asikoe2/XC722516.ogg,24.504
562,asikoe2/XC723011.ogg,4.15346875
563,asikoe2/XC724425.ogg,20.84571875
564,asikoe2/XC724426.ogg,34.61225
565,asikoe2/XC727348.ogg,8.568
566,asikoe2/XC728496.ogg,13.536
567,asikoe2/XC729705.ogg,10.032
568,asikoe2/XC729957.ogg,13.008
569,asikoe2/XC73022.ogg,51.01715625
570,asikoe2/XC73023.ogg,127.2946875
571,asikoe2/XC73024.ogg,117.39428125
572,asikoe2/XC731742.ogg,82.08
573,asikoe2/XC731798.ogg,13.056
574,asikoe2/XC732534.ogg,56.04
575,asikoe2/XC734769.ogg,8.64
576,asikoe2/XC735665.ogg,26.01796875
577,asikoe2/XC735666.ogg,6.24325
578,asikoe2/XC735667.ogg,38.68734375
579,asikoe2/XC738085.ogg,9.144
580,asikoe2/XC738946.ogg,47.4
581,asikoe2/XC743612.ogg,33.432
582,asikoe2/XC753727.ogg,70.63509375
583,asikoe2/XC756440.ogg,83.16
584,asikoe2/XC761692.ogg,32.90746875
585,asikoe2/XC767731.ogg,40.68
586,asikoe2/XC769757.ogg,20.304
587,asikoe2/XC776830.ogg,8.829
588,asikoe2/XC778527.ogg,31.16409375
589,asikoe2/XC779023.ogg,2.272
590,asikoe2/XC779024.ogg,8.698
591,asikoe2/XC779913.ogg,51.24
592,asikoe2/XC783711.ogg,15.5
593,asikoe2/XC783976.ogg,80.304
594,asikoe2/XC784598.ogg,20.38321875
595,asikoe2/XC785826.ogg,8.664
596,asikoe2/XC786033.ogg,41.24734375
597,asikoe2/XC786218.ogg,27.624
598,asikoe2/XC786437.ogg,61.992
599,asikoe2/XC786438.ogg,30.096
600,asikoe2/XC787552.ogg,36.024
601,asikoe2/XC787963.ogg,32.1768125
602,asikoe2/XC788192.ogg,41.0
603,asikoe2/XC788204.ogg,11.4208125
604,asikoe2/XC788672.ogg,44.0
605,asikoe2/XC788680.ogg,26.516
606,asikoe2/XC791733.ogg,11.467
607,asikoe2/XC793876.ogg,9.576
608,asikoe2/XC799273.ogg,11.424
609,asikoe2/XC802645.ogg,9.6
610,asikoe2/XC802907.ogg,13.4008125
611,asikoe2/XC803097.ogg,8.0
612,asikoe2/XC805207.ogg,8.53446875
613,asikoe2/XC806568.ogg,9.5334375
614,asikoe2/XC807619.ogg,18.5
615,asikoe2/XC807671.ogg,9.2364375
616,asikoe2/XC808437.ogg,59.064
617,asikoe2/XC809041.ogg,42.8435625
618,asikoe2/XC812731.ogg,112.176
619,asikoe2/XC812732.ogg,53.712
620,asikoe2/XC812733.ogg,10.032
621,asikoe2/XC812734.ogg,10.032
622,asikoe2/XC812735.ogg,10.032
623,asikoe2/XC812736.ogg,10.032
624,asikoe2/XC812737.ogg,105.3815
625,asikoe2/XC812796.ogg,10.032
626,asikoe2/XC813014.ogg,16.509375
627,asikoe2/XC840485.ogg,90.528
628,asikoe2/XC841652.ogg,16.650375
629,asikoe2/XC858894.ogg,37.8
630,asiope1/XC194954.ogg,14.28896875
631,asiope1/XC397761.ogg,3.0563125
632,asiope1/XC504755.ogg,26.1485625
633,asiope1/XC686229.ogg,10.44896875
634,asiope1/XC856558.ogg,12.816
635,aspfly1/XC129029.ogg,10.944
636,aspfly1/XC157482.ogg,19.7485625
637,aspfly1/XC195086.ogg,35.16
638,aspfly1/XC206805.ogg,21.995
639,aspfly1/XC210237.ogg,14.001625
